X_POS,Y_POS,Z_POS,width,length,angle,I1_x,I1_y,I1_z,I2_x,I2_y,I2_z,I3_x,I3_y,I3_z,I4_x,I4_y,I4_z,
14.77644362,-6.233442907,65.47690091,44.63149432,41.35471747,43.03877039,-12.95484342,6.439566997,0.015327622,-0.496898827,38.31172664,14.65733254,0,0,0,0,0,0,
14.78436423,-6.280948553,68.07662872,44.71136383,41.24655204,42.9255033,-12.94472832,5.748181155,3.146386232,-0.472580102,38.11776486,14.77161229,0,0,0,0,0,0,
14.00580658,-6.997074718,70.04755638,44.85893655,41.07309868,42.42029872,-12.93129187,4.647051068,4.868040242,-0.346254146,37.79886148,14.90513713,0,0,0,0,0,0,
18.64016248,-6.483176359,73.45949018,37.50406504,41.7667654,50.96913988,-12.95839877,4.593981988,4.86755879,11.887866,34.86898329,16.40490433,0,0,0,0,0,0,
18.31171707,-10.00198178,73.64071847,35.08369503,41.7622389,49.68567088,-16.0398675,0.286674466,-0.446797169,-0.786166851,17.43373879,3.605388734,0,0,0,0,0,0,
18.35951677,-10.01046529,75.67816223,34.9545303,41.92847515,49.85660414,-16.0397996,0.326455602,-0.798396123,-0.273303548,17.06105113,9.647073677,0,0,0,0,0,0,
18.40292837,-10.00970113,77.60464312,34.85263456,41.98454773,50.0131091,-16.25825525,0.456288991,-0.82375396,-0.25272481,16.39572366,9.772155064,0,0,0,0,0,0,
19.52955623,-10.93106338,72.19976133,33.05802845,43.09712511,55.57250168,-16.05555463,1.368475462,-0.576217328,11.64930536,17.75877328,0.67027885,0,0,0,0,0,0,
19.6673692,-10.45738794,74.83459416,34.13141339,41.99653036,55.08808218,-16.30442994,0.798818775,-0.567834082,6.783431968,17.13213832,7.747550127,0,0,0,0,0,0,
18.93144283,-11.02285072,76.16774162,35.87022905,42.36131001,53.10473081,-16.51795886,0.639802722,-0.575486393,4.550300655,16.71016153,9.004062745,0,0,0,0,0,0,
21.75874098,-9.521981172,74.14191616,28.24791698,41.09289289,61.80640095,-16.36986016,1.047951444,-0.114162479,10.60980412,17.85654015,-0.41876988,0,0,0,0,0,0,
21.17290918,-10.12173466,74.97878705,29.83078842,40.86790724,60.01896476,-16.57338087,0.826273128,-0.196800001,8.877129313,17.1625298,4.226316087,0,0,0,0,0,0,
20.47669719,-10.98250372,76.5238658,30.28941103,41.10411951,59.19827158,-16.73577621,0.560036704,-0.398129909,6.891473635,16.71400381,6.710846968,0,0,0,0,0,0,
18.31863019,-10.05520746,77.22361077,35.31031598,41.60518439,49.58110699,-15.88338825,0.000366745,9.777488872,-0.928679112,17.43306745,3.48146719,0,0,0,0,0,0,
18.37057421,-10.06064019,79.2684568,35.16746453,41.80707072,49.75860122,-15.96090716,-0.040767737,9.955374837,-0.274320216,16.84039706,9.667162395,0,0,0,0,0,0,
19.54529949,-11.05029079,75.62291575,33.29021761,42.9339807,55.40314528,-15.95877302,0.504572394,9.908036095,11.64875616,17.74018237,0.634910329,0,0,0,0,0,0,
18.31969307,-10.05103034,80.58589971,35.29347781,41.54434416,49.57231937,-16.19422296,0.090916256,10.42175116,-0.726270896,17.30302342,3.425372773,0,0,0,0,0,0,
18.34776274,-5.259850655,73.66876807,35.87913754,49.09217095,55.6042187,-16.19851039,10.0883148,-0.232603924,-0.17779639,17.5227803,3.618967189,0,0,0,0,0,0,
17.36717066,-6.339382425,75.08269937,35.87120595,49.23723018,54.86152186,-16.2036372,10.15728233,-0.255618934,0.036874347,17.05882357,9.778293099,0,0,0,0,0,0,
20.06755032,-6.057494531,72.71737065,33.82730293,50.13567151,61.85644312,-16.09053583,10.01853981,-0.176286881,11.74613353,17.6817896,0.682978613,0,0,0,0,0,0,
18.06244799,-6.202229534,77.01470422,35.59665179,48.29397499,55.027304,-16.01091419,6.813123607,7.21645319,-0.494011438,17.33054768,3.539839135,0,0,0,0,0,0,
19.18351662,-8.002419079,77.38197982,34.72504722,49.02278323,60.17394587,-16.17218996,7.091384334,7.043657749,6.785272467,16.95131826,7.748465477,0,0,0,0,0,0,
20.98959259,-7.055706581,81.60292797,30.09091654,47.88954075,62.91232751,-16.60011282,7.0167541,7.180206357,6.572146141,16.23668986,6.416069626,0,0,0,0,0,0,
16.90824092,-9.304441573,78.02831688,35.41890846,41.66091028,51.69890662,-16.17135171,4.566038269,8.988128446,-0.460340253,17.2333011,3.539747032,0,0,0,0,0,0,
17.87654179,-5.648804089,72.79785104,36.2948978,47.69027409,55.80730561,-15.64317837,8.44584755,-0.123814949,-0.390340647,17.23927209,4.024513372,0,0,0,0,0,0,
17.57717842,-5.874527855,75.93299349,36.36287144,47.55447918,55.94866998,-15.73489262,7.7426213,3.914415392,-0.498246587,17.17546895,3.92567338,0,0,0,0,0,0,
17.02813068,-5.397475421,78.6953474,35.149586,47.05498771,55.50221733,-15.87127559,6.238928302,6.448073648,-0.450469489,17.06715837,3.907303365,0,0,0,0,0,0,
18.38022908,-5.427267968,80.85475056,34.31880486,46.5097885,59.078649,-15.89722188,6.162130346,6.493105511,6.8179107,16.49376244,7.385050159,0,0,0,0,0,0,
20.65521265,-5.925632446,83.23692742,31.32746706,46.96727407,63.72696687,-16.09904463,6.305209111,6.50395855,6.262293823,15.70696038,6.127529426,0,0,0,0,0,0,
12.46884644,-9.825196898,71.24755065,37.2319738,35.86533249,48.38938881,-35.23377971,0.024650779,-2.206133757,-0.040461828,41.18886816,12.61980275,0,0,0,0,0,0,
15.16271946,-10.62783385,70.0917118,34.0974724,38.76751165,64.57825409,-35.73353257,1.409518515,-2.286884184,23.64451102,42.05451469,10.71101252,0,0,0,0,0,0,
12.86819222,-9.566850731,76.32990443,37.97233844,35.28967025,47.03879576,-34.41754398,-0.358184452,22.959568,-0.295231369,41.51926681,11.63983226,0,0,0,0,0,0,
12.82318361,-2.869561805,72.97385801,38.9820188,44.5987296,56.85077108,-34.79829098,19.90907748,-3.260692896,1.320206031,40.76854333,12.80324175,0,0,0,0,0,0,
12.08651153,-4.405247279,75.3046427,36.73068398,43.50356578,56.31998528,-34.36511545,13.4341534,18.29034817,0.308751039,41.19315796,12.04211071,0,0,0,0,0,0,
14.94163386,-21.20943998,61.48614014,45.91448668,41.9021826,40.77339952,-1.689542725,-0.013406488,0.004534744,-0.310638542,5.92873108,0.501607238,0,0,0,0,0,0,
14.29876354,-18.05724067,58.50301665,46.02776675,35.16929139,34.63181624,-2.207711112,0.050344126,-0.084191135,-0.353270576,16.0835827,5.032966169,0,0,0,0,0,0,
8.731326394,-16.52778813,51.95911265,52.31037212,23.34221657,20.42347029,-2.845568764,-0.568668069,0.267307566,-0.006143337,37.04287123,14.96336408,0,0,0,0,0,0,
17.27175567,17.41168893,67.2358799,41.39862546,41.78619836,134.7925608,-6.057341879,0.046025064,-0.271890061,-0.275212131,-5.965142295,0.253739915,0,0,0,0,0,0,
17.31290752,17.41036254,69.87798997,41.31202868,41.83587381,134.7370555,-6.013615759,-0.042066154,-0.349140805,0.146939231,-5.857294664,3.455047852,0,0,0,0,0,0,
19.75318517,14.80743433,70.24058898,41.35735717,41.30862608,134.8235181,-6.047811992,0.075236519,-0.300545329,0.092706505,-5.930816486,3.127663623,0,0,0,0,0,0,
20.82148931,16.6230276,68.12410772,34.98087773,41.73905617,129.4688762,-6.085997627,-0.191475016,-0.153074765,3.192577357,-6.014984785,-0.178794552,0,0,0,0,0,0,
21.12116524,15.76905699,70.79609347,35.15380098,41.79551487,130.2222995,-6.075725213,-0.256234451,-0.235896424,2.2730242,-5.935395114,2.390127854,0,0,0,0,0,0,
21.16390427,15.77813058,70.77940905,35.05594034,42.02113126,130.1025625,-6.069628937,-0.192551145,-0.222284053,2.8782373,-5.990784622,1.610360193,0,0,0,0,0,0,
22.13425856,13.84209252,69.81570813,34.77938193,41.64978302,131.2783672,-6.059608584,-0.158838225,-0.254088056,3.197714516,-6.091412884,-0.024465401,0,0,0,0,0,0,
22.00403369,13.83113186,71.93422251,35.08210988,41.52823518,131.6103848,-6.028750418,-0.156910689,-0.294068096,1.513423912,-5.961972033,3.168153305,0,0,0,0,0,0,
22.08210262,13.86841431,71.921428,34.87509215,41.88055768,131.3455518,-6.056236071,-0.159076721,-0.292717697,2.226946813,-6.029173336,2.365057762,0,0,0,0,0,0,
18.29136793,16.64638593,70.22809465,41.38630763,41.74598743,134.2983413,-6.009388968,0.074803099,3.479295096,-0.291890867,-5.98781917,0.067883248,0,0,0,0,0,0,
19.32977181,15.49243999,70.17177625,41.97893122,41.7617884,134.8970863,-6.105558288,0.083855871,3.080773214,-0.325449568,-5.944902543,0.120600302,0,0,0,0,0,0,
21.16217023,13.80798622,73.19842077,41.93964646,41.29234209,135.3271867,-6.034648635,0.137690763,3.183720117,-0.04094262,-5.966861365,3.138728303,0,0,0,0,0,0,
23.39988473,12.90795739,72.94369627,35.36521566,41.60467542,131.8110418,-6.106331534,0.04062336,3.148519472,3.220206372,-6.054733056,-0.102027244,0,0,0,0,0,0,
19.0706314,18.91513251,66.60002337,42.35465108,35.36679754,139.3537108,-6.132076052,3.167393724,-0.079963611,-0.551217243,-5.963045745,0.165207857,0,0,0,0,0,0,
17.26820701,20.53710121,69.86824778,41.2987963,35.53390025,140.4446988,-6.053413024,2.193913826,2.434651609,-0.398753782,-5.993586143,0.088568611,0,0,0,0,0,0,
21.13218755,19.1994011,73.67314161,35.07029541,35.47862396,135.8550702,-6.04153191,2.258049279,2.580840101,2.356905104,-5.969317398,2.352486971,0,0,0,0,0,0,
22.09122061,17.64595388,75.08831536,34.79094656,35.58312041,136.9352446,-6.053652945,2.23738956,2.569173615,2.210317621,-6.051327489,2.354303573,0,0,0,0,0,0,
19.6983617,18.63270079,70.36856159,41.83939804,35.40201745,139.7012836,-6.038881403,2.810622855,1.404164403,-0.527194577,-5.977938429,0.169154011,0,0,0,0,0,0,
15.77652477,20.5983399,64.89357895,42.33146171,35.16119913,138.5023709,-6.069639373,3.252116004,-0.088894686,-0.545477891,-5.946529696,0.219806423,0,0,0,0,0,0,
18.29917206,18.22984642,67.8450866,42.25944549,34.68266821,138.5922306,-6.107769588,3.370358166,-0.128694637,-0.192470136,-5.964742888,3.101386054,0,0,0,0,0,0,
20.88988134,17.3853944,67.23956693,35.6120278,34.99443841,135.0512294,-6.042543671,3.279354293,-0.080350069,3.250737472,-6.036858776,-0.014850341,0,0,0,0,0,0,
17.36825309,18.22602637,70.95112927,42.43710656,41.68597793,136.4887212,-6.134364746,1.559894354,3.141379856,-0.366679451,-5.989602394,0.074727971,0,0,0,0,0,0,
18.36532471,17.54988301,69.08040666,41.72591773,41.579559,136.0155131,-6.091594646,2.222570049,2.271305229,-0.45845248,-5.949686577,0.146043198,0,0,0,0,0,0,
21.21262178,16.75110657,72.49084158,35.44836021,41.5299502,131.9897942,-6.078965867,2.28324204,2.432100574,2.280923098,-5.982447705,2.349937352,0,0,0,0,0,0,
22.17874579,14.94297397,73.78508254,35.18899992,41.62748009,133.1240003,-6.046070106,2.275339976,2.406960571,2.205550968,-5.932029382,2.342592094,0,0,0,0,0,0,
14.65023648,11.92758067,65.96731696,45.28654796,28.61571685,151.4920841,-14.44610167,-0.1901234,1.704970547,-1.112245191,-32.57679545,7.744095735,0,0,0,0,0,0,
15.8797235,11.04140216,69.87865838,45.11105941,28.55171149,152.0611711,-14.52480366,-0.44514961,1.321484563,-0.321207819,-31.77184403,18.32436842,0,0,0,0,0,0,
14.21440819,11.86678794,72.24990617,44.95711447,28.39188464,152.0533108,-14.622106,-0.432552483,0.955718568,0.250543155,-30.93802641,18.76543688,0,0,0,0,0,0,
19.43760433,12.29171939,64.58562529,35.75444888,31.59415737,141.2816265,-14.40652377,-1.921000783,1.905333617,19.37997654,-33.09475404,6.978411962,0,0,0,0,0,0,
20.08951396,12.0188001,69.32036514,38.6934787,30.05155917,147.3954722,-14.77770864,-1.181938818,1.501020582,12.13435248,-32.36243997,17.02396317,0,0,0,0,0,0,
19.31854256,12.37234222,72.13966493,39.49627602,29.48553067,147.9691821,-14.87085044,-0.842320188,1.309332418,8.710964493,-31.44532055,18.08323048,0,0,0,0,0,0,
22.30157,13.74261805,65.03923127,36.50814497,32.7603191,135.8381262,-15.10718867,-2.0695634,2.51246146,25.58680661,-33.92050544,3.792124409,0,0,0,0,0,0,
22.82121955,13.07394345,69.56259804,32.09548699,32.92861509,133.6526953,-15.3621292,-1.380266851,1.872393734,19.6374878,-32.99738184,11.96074302,0,0,0,0,0,0,
22.4994435,13.01090043,72.26587934,34.73663646,32.12668632,138.6519548,-15.71614385,-0.831930966,1.502664458,14.74762595,-32.09179055,15.25844524,0,0,0,0,0,0,
17.01880014,14.73194332,68.64442731,46.5049911,30.62376062,163.5374642,-14.79834446,10.78149545,0.656298662,-2.082408575,-32.9144793,7.757746134,0,0,0,0,0,0,
15.65771167,10.67028001,72.51154239,45.48311135,34.5302039,148.6047746,-14.22573316,0.679437821,8.389934662,-1.518541569,-32.38600942,7.276283972,0,0,0,0,0,0,
17.01880014,14.73194332,68.64442731,46.5049911,30.62376062,163.5374642,-14.79834446,10.78149545,0.656298662,-2.082408575,-32.9144793,7.757746134,0,0,0,0,0,0,
16.00847918,13.67628466,70.27173161,45.92116637,27.87442039,158.0539429,-14.72579266,6.773527533,6.454969247,-1.723696278,-33.06358239,7.219762188,0,0,0,0,0,0,
16.29252974,13.0242306,73.1893052,45.65945286,28.39291911,155.9282794,-14.49033162,4.588152711,7.71043901,-1.648846968,-33.03811334,7.010148019,0,0,0,0,0,0,
17.46359441,15.5567901,67.9951074,46.32121563,24.62503667,166.6174783,-15.2087131,10.01732699,0.084157438,-1.599908194,-33.33433363,7.448745995,0,0,0,0,0,0,
16.46988111,15.79888771,71.49470612,44.20808892,24.75869485,165.9231938,-15.14323982,8.492778183,3.919910481,-1.464165875,-33.32660699,7.067487005,0,0,0,0,0,0,
16.23547665,15.52758245,73.6029965,44.43951059,24.79203848,163.6851445,-14.81676182,6.452396324,5.973135084,-1.468194379,-33.28154856,6.747735951,0,0,0,0,0,0,
16.27158762,11.65187236,69.97525533,41.15798151,41.95527517,132.8019359,-16.18915891,-0.562143696,0.722778861,-0.970306565,-16.13854969,1.452603372,0,0,0,0,0,0,
16.68033833,11.68411751,72.23196488,42.17768486,42.28555458,132.7884316,-16.08909437,-0.60527004,0.369955246,-0.088203472,-15.98974106,9.223429817,0,0,0,0,0,0,
16.74144605,11.67960846,74.39663533,42.05086525,42.32871141,132.6170712,-16.10600001,-0.909910853,0.255935682,0.385333604,-15.99109676,9.688838759,0,0,0,0,0,0,
20.24157288,10.55094095,70.26840581,32.71135448,43.43866858,122.292275,-16.33154691,-1.548638162,0.933046436,11.76175541,-16.31149799,0.358568358,0,0,0,0,0,0,
16.8944112,10.94576131,73.45496922,41.21772921,41.76614993,133.2899037,-16.06499369,0.06859797,9.454205069,-1.132898461,-16.17419316,1.162139025,0,0,0,0,0,0,
16.38829963,11.76780877,75.56575399,40.97550018,42.06585503,132.6569979,-16.15351517,0.116137101,9.534637361,-0.165348911,-15.9907504,9.227091534,0,0,0,0,0,0,
20.27082471,10.75336461,73.7111126,32.7740166,43.15628773,122.4633903,-16.25581345,-0.270269947,9.664732147,11.74368514,-16.3351831,0.228051318,0,0,0,0,0,0,
16.2774508,11.75192053,76.22238429,41.18730314,41.72047252,133.0062146,-16.00266774,0.043722994,9.944629068,-1.005456115,-16.2144606,0.87172391,0,0,0,0,0,0,
17.32475805,15.96445934,70.59699223,43.79889366,33.83140157,144.0398033,-16.39864726,11.39849174,0.491911733,-1.989594169,-16.48007459,1.332732021,0,0,0,0,0,0,
16.89147517,16.6032272,72.78934874,43.46920457,34.15323971,143.3447616,-16.38154807,11.69284848,0.271993995,-0.543245703,-16.24924248,9.192708831,0,0,0,0,0,0,
17.25715334,15.23502603,73.38859019,43.18872775,34.96184944,142.0386899,-16.32429973,6.963587039,7.892623707,-1.536855733,-16.42995293,0.981869201,0,0,0,0,0,0,
16.30250527,15.40029239,76.18816582,41.5474043,35.50295977,140.3303715,-16.33154068,4.624238926,9.282014815,-1.317741899,-16.42630262,0.657834465,0,0,0,0,0,0,
16.36264796,19.23587589,69.46371521,43.14665469,29.18072162,150.6545707,-16.6277817,10.64484849,0.184487382,-1.66951309,-16.7739802,1.057702541,0,0,0,0,0,0,
16.31723289,18.43918235,73.14108719,41.69601962,29.54272263,148.0005898,-16.59818363,9.013219049,4.672541277,-1.411742063,-16.76762041,0.748537764,0,0,0,0,0,0,
16.57795963,18.27659585,76.68367599,41.93936165,29.98583455,147.5369563,-16.40997704,6.878933059,6.907975748,-1.082760115,-16.67819307,0.480195638,0,0,0,0,0,0,
14.21696322,22.47928811,62.98134272,45.63701808,41.80240322,138.4355722,-1.670793051,0.03975547,0.074399993,-0.164611013,-5.562620686,0.191070761,0,0,0,0,0,0,
10.57260609,18.93753129,62.01147195,51.91311358,34.93103305,147.6286415,-2.3301301,0.055205353,0.001590611,-0.248948487,-14.71558057,2.624258649,0,0,0,0,0,0,
10.31103836,15.79644725,60.56879455,52.66961755,22.47069716,159.2330829,-3.04001055,0.373542705,0.108523863,-0.836613847,-30.78563331,8.602023871,0,0,0,0,0,0,
-0.122254824,0.000693857,98.32591586,67.7244472,68.2056827,90.03273335,-9.966270086,-0.111641434,-0.889885737,-0.0246438,9.126736279,-0.995005422,9.110568975,0.040735595,-0.660126885,0.102589007,-9.116442862,-1.060412738,
-0.514174684,1.073236577,85.45211347,67.80669922,68.2588901,106.7339262,-9.777137188,0.543917472,-1.097727724,0.026449038,8.959493036,-0.812214931,9.003886325,0.510408147,-0.714132348,0.015521569,-8.787056623,0.541880504,
-0.119280758,0.006560603,91.85034438,67.71888108,68.45023913,90.39848107,-9.800826257,0.272066533,-0.980398919,-0.103090408,8.911881105,-1.08106536,9.030036689,0.336415134,-0.728450073,-0.12783884,-8.525651209,-0.541881757,
-1.185638304,-0.400303363,85.45108481,67.70899338,68.28297991,24.36679786,-9.673750181,-0.036465593,-1.047207571,-0.585726788,8.973861324,-0.725678981,8.577269203,0.034534969,0.629722639,-0.538296022,-9.008772098,-0.725185795,
-1.548618167,0.670903497,73.38345415,67.71612067,68.29269499,92.40250753,-9.448218429,0.509246837,-0.98176821,-0.054068067,8.875355464,-0.566882688,8.696181165,-0.384581109,0.954928211,0.487832762,-8.797657927,0.857377574,
-1.196271137,-0.3923851,79.18608858,67.76420588,68.51552243,24.04959055,-9.909703345,0.046147641,-0.916315743,-0.4630175,8.917467177,-1.108684596,8.870972858,-0.5708065,0.635877754,0.032752664,-8.488400806,-0.017768165,
-0.132974057,-0.000566433,91.85138065,67.93074555,68.26844115,89.64430151,-9.891299848,-0.089750688,-1.116236279,-0.710661988,8.892135445,-0.895435099,8.610945962,0.029433669,-0.300062934,-0.588752452,-8.885398521,-0.924109507,
-0.131167813,0.005410791,85.37735392,67.98052687,68.40793557,94.65488863,-9.930045167,-0.070978742,-1.175122066,-0.536138954,9.132505619,-0.918519712,8.642281167,-0.257607722,-0.083806911,0.088674868,-8.90243531,-0.231651155,
-0.131167813,0.005410791,85.37735392,67.98052687,68.40793557,94.65488863,-9.930045167,-0.070978742,-1.175122066,-0.536138954,9.132505619,-0.918519712,8.642281167,-0.257607722,-0.083806911,0.088674868,-8.90243531,-0.231651155,
0.28364032,-1.078540602,85.4520691,67.81194634,68.23739619,107.3734254,-9.747858433,-0.709704687,-1.181208838,0.050987602,8.890402591,0.51573081,8.914491417,-0.609577776,-0.84302356,-0.011236766,-8.896913616,-0.854930496,
-0.116421081,-0.000953553,73.38377732,67.86335272,68.245542,108.5734341,-9.323039959,-0.105607686,-0.864984584,0.014882456,8.859043796,0.77229583,8.855938456,0.133603257,-0.55952161,-0.028081964,-8.775808849,0.836278097,
0.280222654,-1.070964149,79.18735293,67.82779259,68.4656486,107.2302348,-9.797778716,-0.30660165,-0.703980152,0.100777031,8.760873657,0.442978167,9.000511301,-0.442614128,-0.594682173,-0.071610614,-8.561388864,-0.24672575,
-0.778338813,-1.438651997,73.38356269,67.76537031,68.25066037,86.26601785,-9.446305965,-0.33435445,-0.916986505,0.382637111,8.938194086,0.775323671,8.644211943,0.384654824,0.931321959,-0.004631807,-8.886339069,-0.581098451,
-1.143917184,-0.371785135,62.0445247,67.75156683,68.25076622,107.1565879,-9.502372109,0.015409661,-0.564060857,0.564565455,8.955559885,0.661710628,8.88689141,0.04510125,1.066945602,0.672729895,-8.910041008,0.768457892,
-0.790257406,-1.432566758,67.31263132,67.77185578,68.45144791,95.03094303,-9.857522538,-0.782144285,-0.789552366,0.638088636,8.848554553,0.816944964,9.06051826,0.11687666,0.738731317,-0.057452407,-8.478015998,-0.062540336,
0.258515101,-1.076578391,79.18724828,68.00460667,68.29509301,106.6001111,-9.692150762,-0.632635204,-0.949388571,0.559694989,9.051788909,0.746641113,8.555084006,0.192666511,-0.095432986,-0.485223846,-8.996640719,-0.746456362,
0.262647561,-1.076281063,72.92166044,67.94947476,68.4677319,106.9009083,-9.749257173,-0.470118008,-0.861955656,0.635651545,9.003195375,0.521080159,8.454008068,-0.423131542,0.256062199,0.250898339,-8.777276633,0.031905215,
0.262647561,-1.076281063,72.92166044,67.94947476,68.4677319,106.9009083,-9.749257173,-0.470118008,-0.861955656,0.635651545,9.003195375,0.521080159,8.454008068,-0.423131542,0.256062199,0.250898339,-8.777276633,0.031905215,
-0.121192041,-0.008441966,91.85080254,67.71677155,68.44519657,90.8185631,-9.80922797,-0.356942403,-1.04273199,-0.096073146,8.533144312,-0.508364177,9.016639726,-0.316010975,-0.618199058,-0.122391469,-8.918702869,-1.016162013,
-0.119502767,-0.000475671,85.38085121,67.77732462,68.64660401,89.97945266,-9.958856185,0.026048646,-0.7598935,0.051183807,8.561380416,-0.549780203,9.113420739,0.036759421,-0.440932601,-0.090431535,-8.491404858,-0.452186828,
-0.119502767,-0.000475671,85.38085121,67.77732462,68.64660401,89.97945266,-9.958856185,0.026048646,-0.7598935,0.051183807,8.561380416,-0.549780203,9.113420739,0.036759421,-0.440932601,-0.090431535,-8.491404858,-0.452186828,
-1.20198284,-0.411728414,79.18581005,67.77168412,68.45906872,25.37747137,-9.890702741,-0.332443521,-0.978820475,-0.031674397,8.438684642,0.027387035,8.989139088,0.43342314,0.641292429,-0.610633266,-8.885295665,-1.034359456,
-1.210084995,-0.400664405,72.92158906,67.72020478,68.64619965,25.34000516,-10.17376399,-0.072160815,-0.618155695,-0.111423656,8.542275718,-0.028124196,9.068140484,-0.068684962,0.340779638,-0.110050207,-8.550305329,0.018208123,
-1.210084995,-0.400664405,72.92158906,67.72020478,68.64619965,25.34000516,-10.17376399,-0.072160815,-0.618155695,-0.111423656,8.542275718,-0.028124196,9.068140484,-0.068684962,0.340779638,-0.110050207,-8.550305329,0.018208123,
-0.131151219,-0.007532085,85.37853602,67.99184889,68.37172551,85.10333665,-9.910392902,-0.032980078,-1.143424691,-0.024131281,8.872278255,-0.108325145,8.648659359,0.281204062,-0.075237153,-0.329481968,-9.073663936,-0.920652117,
-0.537988247,1.081667583,72.92139247,67.93025297,68.4393186,107.0117191,-9.703451083,0.412466212,-0.734495292,0.251360184,8.824527144,-0.027978216,8.407403136,0.424002364,0.297175501,0.532420815,-9.074358477,0.56494568,
-0.140001491,-0.002926019,78.90526807,67.98691363,68.65486473,89.25126231,-10.1294239,-0.066349293,-0.708360519,-0.451379494,8.871673656,-0.119970442,8.875417651,-0.06923846,0.11563886,-0.367861315,-8.861397482,-0.14378876,
0.945163681,0.399327761,85.44904874,67.73154444,68.2496304,24.63420448,-9.408600056,-0.001233359,0.857688539,0.708254351,8.880992119,-0.749715644,8.807401936,-0.047440779,-1.144384342,0.710702653,-8.905678398,-0.696348767,
0.544791416,1.441067082,73.38088396,67.75313515,68.2228064,87.86029469,-9.471476411,-0.392791513,1.010181305,0.499675799,8.784241138,-0.703760813,8.641413715,0.587581504,-0.90715019,-0.157551382,-8.866385578,0.815399684,
1.472310761,0.599966458,78.82984383,67.78096957,68.43201203,23.69519195,-9.736250015,-0.478100238,0.913345027,0.709960768,8.844956554,-0.854682011,9.001850853,0.100175567,-0.664883293,-0.127736278,-8.480206645,-0.009944013,
-0.133231304,-0.000876782,73.38170669,67.82524771,68.24475712,22.01766504,-9.190239172,0.015093316,1.241258044,-0.064091654,8.750518125,-0.773431339,8.707718569,-0.016525163,0.512893358,0.022988974,-8.811463139,-0.649388376,
0.016509818,1.213097605,61.96432427,67.80826086,68.27682537,22.29022959,-9.621441028,-0.273289387,1.048205493,0.014379917,8.853714341,-0.398402398,8.961790839,-0.380316246,0.792177326,-0.407816336,-8.972051849,0.902346945,
0.394639849,0.208652541,67.14753281,67.79662175,68.43739552,21.69585569,-9.654043278,-0.210323399,0.820238429,0.059905992,8.79398115,-0.437300921,8.902962481,-0.482462521,0.704399713,-0.095248413,-8.507983848,0.414652582,
0.929236917,0.40122098,79.18558141,67.97850699,68.21297783,24.13292838,-9.55451918,0.078987232,0.655386486,0.041741038,8.802107055,-0.600218629,8.512966581,-0.005783207,-0.153117695,0.097794373,-8.816173138,-0.71597366,
0.52758194,1.457016594,67.31198688,67.9359879,68.26219839,94.01928492,-9.819324101,-0.415332961,1.186558689,0.652794065,8.990404228,-0.568563975,8.507182652,0.336309583,0.107466113,-0.526528238,-8.879109552,0.80184969,
1.454637623,0.604993826,72.66319945,67.98776288,68.46798462,23.19219686,-9.565169312,-0.193559355,0.877977384,0.533157424,8.981527419,-0.430138292,8.454735588,-0.285387793,-0.18261181,0.32900891,-8.750071351,0.130335635,
1.314040884,-0.673434535,73.38087715,67.71479315,68.26800913,93.36511993,-9.55457857,0.345117968,0.950394185,-0.202605066,8.980134389,0.87541001,8.636396165,-0.493927321,-0.873248874,0.37391832,-8.748492637,-0.600679933,
1.091027685,-0.147052366,61.96544256,67.68823523,68.32197972,107.4142664,-9.697370052,0.047408655,1.395097304,-0.403084691,8.909572884,0.857581269,8.620628633,0.020342755,-0.708417363,-0.290376681,-8.935398161,0.83820847,
1.323814248,-0.659819673,67.31203906,67.72734684,68.45240731,88.32437797,-9.848757818,0.264322951,1.021139352,-0.60630119,8.976629316,0.989074907,8.821527545,-0.512650429,-0.519239317,0.375366906,-8.381260044,0.026894458,
0.246101502,-1.042759097,62.04307633,67.81241698,68.23873944,24.16136048,-9.70273867,0.288426598,1.034454782,-0.240386762,8.933183636,0.967648992,8.837908116,0.427946879,0.882928989,0.04501738,-8.87426398,-0.404897767,
-0.118839292,-0.001010544,51.37129131,67.75426955,68.19564099,91.22992636,-9.724057999,0.067654524,1.182454249,0.039097328,9.104499557,1.093828059,9.023646127,0.013502955,0.643984553,0.0930641,-9.016879408,1.178870612,
0.25220776,-1.016021847,56.15579043,67.68010039,68.42410464,24.41276989,-9.794583482,0.288340744,1.17547532,0.159161846,8.781765903,0.988443389,9.064307183,0.471626315,0.750543465,-0.153903523,-8.543584136,0.4529819,
1.29609925,-0.681405806,67.31252549,67.94693703,68.29825682,89.57508289,-9.82463547,0.473560936,1.132402818,-0.607842168,9.005408686,0.828935977,8.526963787,-0.222217503,0.18826331,0.548433847,-9.013137771,-0.636567131,
0.893587932,0.375095638,56.15499719,67.91450257,68.22835297,107.1739307,-9.855514061,0.037418622,1.158712042,-0.449557163,8.774336715,0.969070254,8.572831306,-0.027653317,0.404467022,-0.452421622,-8.911504228,0.907106287,
1.806599299,-0.461135616,61.17303066,67.97947402,68.43860716,37.0618394,-9.980233938,0.166929333,1.128830642,-0.126566288,9.131588727,0.94430737,8.641148169,-0.3434821,0.255822091,0.18296971,-8.746627444,0.356683786,
0.947857082,0.383383138,79.18563058,67.77854008,68.4480452,24.49934006,-9.84571517,0.445899029,0.813355379,-0.173471972,8.469702873,0.054495375,8.981149899,-0.210444562,-0.750731569,0.8348964,-8.800439864,-0.763400536,
